Date,lag1,lag2,lag3,lag4,lag5,RSI,StdDev,Momentum,macd,atr,sar,candelstatus
2020.07.15,0.00562,0.00398,0.00119,-0.00446,0.00566,64.96741921,0.00496053,101.5990017,0.00411682,0.00741929,1.12586451,1
2020.07.16,0.00121,0.00562,0.00398,0.00119,-0.00446,65.79053506,0.00578686,101.5132375,0.00426823,0.00761643,1.12856448,0
2020.07.17,-0.00278,0.00121,0.00562,0.00398,0.00119,62.13514451,0.00543896,101.3299388,0.00446266,0.00759714,1.13088645,1
2020.07.20,0.00424,-0.00278,0.00121,0.00562,0.00398,64.31620042,0.00509552,101.4328507,0.00465587,0.00756,1.13288335,1
2020.07.21,0.00353,0.00424,-0.00278,0.00121,0.00562,66.86225644,0.00581532,101.8543565,0.00490885,0.00775071,1.13509881,1
2020.07.22,0.00793,0.00353,0.00424,-0.00278,0.00121,71.74031821,0.00699649,102.5216587,0.005226,0.00785714,1.13848843,1
2020.07.23,0.00429,0.00793,0.00353,0.00424,-0.00278,73.97727259,0.0087789,102.3089848,0.00566744,0.00824357,1.14224,1
2020.07.24,0.00265,0.00429,0.00793,0.00353,0.00424,75.27149206,0.00933299,102.8672055,0.00620771,0.00803643,1.146318,1
2020.07.27,0.0059,0.00265,0.00429,0.00793,0.00353,77.41998052,0.00992434,102.7681661,0.0068259,0.00850857,1.1502004,1
2020.07.28,0.01083,0.0059,0.00265,0.00429,0.00793,81.42878241,0.0120413,104.1332128,0.00754417,0.008405,1.15577632,0
2020.07.29,-0.00352,0.01083,0.0059,0.00265,0.00429,76.63500197,0.01275686,103.6440686,0.00829067,0.00842857,1.16023706,1
2020.07.30,0.0075,-0.00352,0.01083,0.0059,0.00265,79.40177021,0.01383566,103.9452688,0.00914198,0.00876643,1.16430164,1
2020.07.31,0.00561,0.0075,-0.00352,0.01083,0.0059,81.18965309,0.01404595,103.9231856,0.01008998,0.00925857,1.16839332,0
2020.08.03,-0.00752,0.00561,0.0075,-0.00352,0.01083,72.33554387,0.01234477,103.1724053,0.01100678,0.00938357,1.19083,0
2020.08.04,-0.00116,-0.00752,0.00561,0.0075,-0.00352,71.19330497,0.01016879,103.337433,0.01180952,0.009555,1.19083,1
2020.08.05,0.00395,-0.00116,-0.00752,0.00561,0.0075,72.99790083,0.00888817,103.4237392,0.01251048,0.00984214,1.16953,1
2020.08.06,0.00604,0.00395,-0.00116,-0.00752,0.00561,75.53078856,0.00810534,103.6315826,0.01315375,0.01005857,1.169948,1
2020.08.07,0.00133,0.00604,0.00395,-0.00116,-0.00752,76.06802943,0.00697068,103.0348513,0.0137148,0.01050286,1.17081248,0
2020.08.10,-0.00909,0.00133,0.00604,0.00395,-0.00116,65.78359776,0.00563741,101.8860586,0.0140306,0.01013,1.17164238,0
2020.08.11,-0.00506,-0.00909,0.00133,0.00604,0.00395,60.75184706,0.00598713,101.2194386,0.01413737,0.01006643,1.19156,1
2020.08.12,0.00022,-0.00506,-0.00909,0.00133,0.00604,60.89246437,0.00610927,100.8305848,0.01401462,0.01020357,1.191172,1
2020.08.13,0.0044,0.00022,-0.00506,-0.00909,0.00133,63.69409869,0.00579832,100.2765816,0.01370289,0.01026143,1.19036712,1
2020.08.14,0.00296,0.0044,0.00022,-0.00506,-0.00909,65.45664491,0.00493858,100.8279842,0.01333734,0.00975571,1.18959444,1
2020.08.17,0.00286,0.00296,0.0044,0.00022,-0.00506,67.05477183,0.0048452,100.4155994,0.01296657,0.009595,1.18885266,1
2020.08.18,0.00302,0.00286,0.00296,0.0044,0.00022,68.77746158,0.00493837,100.1941567,0.01258762,0.00963714,1.17105,1
2020.08.19,0.00611,0.00302,0.00286,0.00296,0.0044,71.98059906,0.00596546,101.3327218,0.01220692,0.009675,1.1715594,0
2020.08.20,-0.00917,0.00611,0.00302,0.00286,0.00296,61.79100626,0.00587342,100.6486496,0.01173701,0.00909786,1.17205861,1
2020.08.21,0.00203,-0.00917,0.00611,0.00302,0.00286,63.05304461,0.00585625,100.4855027,0.01129909,0.00929429,1.17254784,0
2020.08.24,-0.00635,0.00203,-0.00917,0.00611,0.00302,56.24310958,0.00572148,99.39220232,0.01087464,0.00915643,1.17302728,0
2020.08.25,-0.00035,-0.00635,0.00203,-0.00917,0.00611,55.89499821,0.00519565,99.24889903,0.01046036,0.00878357,1.17349714,1
2020.08.26,0.00472,-0.00035,-0.00635,0.00203,-0.00917,59.331108,0.00449403,100.3927956,0.01006134,0.00856071,1.17395759,0
2020.08.27,-0.00042,0.00472,-0.00035,-0.00635,0.00203,58.87819584,0.00427923,100.7872607,0.00964921,0.00864286,1.17440884,0
2020.08.28,-0.00082,-0.00042,0.00472,-0.00035,-0.00635,57.96941221,0.00427576,100.6985203,0.00920031,0.00895643,1.17485107,1
2020.08.31,0.0084,-0.00082,-0.00042,0.00472,-0.00035,63.87844974,0.00441294,101.007375,0.00877275,0.00893286,1.17528444,1
2020.09.01,0.00339,0.0084,-0.00082,-0.00042,0.00472,66.02044915,0.00505996,101.0429895,0.00834275,0.00896214,1.17613547,0
2020.09.02,-0.00245,0.00339,0.0084,-0.00082,-0.00042,63.07150419,0.00499058,100.6047706,0.00797425,0.00912,1.17762974,0
2020.09.03,-0.00565,-0.00245,0.00339,0.0084,-0.00082,56.79658107,0.00489175,99.87530647,0.00759005,0.00916929,1.20104,0
2020.09.04,-0.00035,-0.00565,-0.00245,0.00339,0.0084,56.43273185,0.0048594,99.33863099,0.00725617,0.00939786,1.2005958,0
2020.09.07,-0.00119,-0.00035,-0.00565,-0.00245,0.00339,55.76512663,0.00433481,100.0489898,0.00696357,0.00895214,1.19969357,0
2020.09.08,-0.00321,-0.00119,-0.00035,-0.00565,-0.00245,52.15033353,0.00408609,99.60706607,0.00663661,0.00851929,1.19882743,0
2020.09.09,-0.00394,-0.00321,-0.00119,-0.00035,-0.00565,48.111666,0.00500707,99.86344823,0.00625607,0.00862214,1.19748778,1
2020.09.10,0.00278,-0.00394,-0.00321,-0.00119,-0.00035,51.06172852,0.00532665,100.1315042,0.00586988,0.00854643,1.19570796,1
2020.09.11,0.0012,0.00278,-0.00394,-0.00321,-0.00119,52.30722227,0.0054579,99.83521498,0.00542269,0.00853357,1.19407052,1
2020.09.14,0.00314,0.0012,0.00278,-0.00394,-0.00321,54.54750166,0.00487523,100.0524122,0.00492197,0.00850714,1.19256408,1
2020.09.15,0.00284,0.00314,0.0012,0.00278,-0.00394,57.45404368,0.00360835,100.3662942,0.00443246,0.008465,1.19117815,0
2020.09.16,-0.00186,0.00284,0.00314,0.0012,0.00278,55.05332998,0.00276516,99.53200356,0.00399116,0.00815143,1.19,0
2020.09.17,-0.0031,-0.00186,0.00284,0.00314,0.0012,51.03735069,0.00266893,98.98369556,0.00356731,0.00819643,1.19,1
2020.09.18,0.00331,-0.0031,-0.00186,0.00284,0.00314,54.72727373,0.00273079,99.4668704,0.00319661,0.00792786,1.18837,0
2020.09.21,-0.00064,0.00331,-0.0031,-0.00186,0.00284,53.97518686,0.00276476,99.89286588,0.0028952,0.008145,1.1737,0
2020.09.22,-0.00714,-0.00064,0.00331,-0.0031,-0.00186,45.54390156,0.00302765,99.31988288,0.0026225,0.00797,1.18713,0
2020.09.23,-0.0063,-0.00714,-0.00064,0.00331,-0.0031,39.62586967,0.00454192,98.83495146,0.00229459,0.00791286,1.18713,0
2020.09.24,-0.0048,-0.0063,-0.00714,-0.00064,0.00331,35.78866249,0.00683737,98.69295431,0.00187361,0.00774143,1.1862472,1
2020.09.25,0.00118,-0.0048,-0.0063,-0.00714,-0.00064,37.37754392,0.00798896,99.11672031,0.001376,0.007995,1.18482777,0
2020.09.28,-0.00414,0.00118,-0.0048,-0.0063,-0.00714,33.72211387,0.0092385,98.47570792,0.00075587,0.00801643,1.18293355,1
2020.09.29,0.00424,-0.00414,0.00118,-0.0048,-0.0063,39.36332554,0.00877823,98.73540938,0.00010062,0.00804286,1.18119086,1
2020.09.30,0.00776,0.00424,-0.00414,0.00118,-0.0048,48.11272146,0.00780137,99.21591821,-0.00047719,0.00770357,1.17958759,0
2020.10.01,-0.0022,0.00776,0.00424,-0.00414,0.00118,46.09255909,0.00727057,98.78881359,-0.00103667,0.00762214,1.17811259,1
2020.10.02,0.0025,-0.0022,0.00776,0.00424,-0.00414,49.01620465,0.00626592,99.17694431,-0.00154562,0.00760429,1.17689,0
2020.10.05,-0.00327,0.0025,-0.0022,0.00776,0.00424,45.57220034,0.0050237,99.14001067,-0.00197799,0.00782571,1.16115,1
2020.10.06,0.00697,-0.00327,0.0025,-0.0022,0.00776,52.51020463,0.00567058,99.45050771,-0.00222754,0.00768786,1.1615208,0
2020.10.07,-0.0049,0.00697,-0.00327,0.0025,-0.0022,47.87998891,0.00557154,99.08373868,-0.00233156,0.00727429,1.16228837,1
2020.10.08,0.0027,-0.0049,0.00697,-0.00327,0.0025,50.43010717,0.00526099,99.90994282,-0.00230724,0.00730857,1.16302523,0
2020.10.09,-0.00018,0.0027,-0.0049,0.00697,-0.00327,50.30057574,0.00493515,100.4390536,-0.00214126,0.00684571,1.16373262,1
2020.10.12,0.00704,-0.00018,0.0027,-0.0049,0.00697,55.75187533,0.00408388,101.3535189,-0.00185244,0.006565,1.16488807,0
2020.10.13,-0.00046,0.00704,-0.00018,0.0027,-0.0049,55.23353443,0.00344879,101.2116227,-0.00154389,0.00669,1.16597418,0
2020.10.14,-0.0068,-0.00046,0.00704,-0.00018,0.0027,48.22212037,0.00336846,101.0548687,-0.00126311,0.00663,1.16699513,0
2020.10.15,0,-0.0068,-0.00046,0.00704,-0.00018,48.22212037,0.00315028,100.6875445,-0.00103201,0.006605,1.16795482,0
2020.10.16,-0.00379,0,-0.0068,-0.00046,0.00704,44.50470712,0.00360854,99.69598133,-0.00084406,0.00651357,1.16876,1
2020.10.19,0.00085,-0.00379,0,-0.0068,-0.00046,45.75240602,0.00373214,99.97269788,-0.00074453,0.00655643,1.16876,1
2020.10.20,0.00517,0.00085,-0.00379,0,-0.0068,51.53077949,0.00349041,100.17534,-0.00062608,0.00663,1.16933,1
2020.10.21,0.00516,0.00517,0.00085,-0.00379,0,56.5099693,0.00381533,100.9246532,-0.00047198,0.00668571,1.17024,1
2020.10.22,0.00387,0.00516,0.00517,0.00085,-0.00379,59.61012274,0.00469431,100.631461,-0.00025882,0.00669929,1.172016,0
2020.10.23,-0.00392,0.00387,0.00516,0.00517,0.00085,54.98792491,0.00483182,100.7184802,-0.0000879,0.00659857,1.1736144,1
2020.10.26,0.00419,-0.00392,0.00387,0.00516,0.00517,58.3012143,0.00539278,100.8078437,0.00008513,0.00646143,1.17505296,0
2020.10.27,-0.00467,0.00419,-0.00392,0.00387,0.00516,53.04760376,0.0054345,100.4226766,0.00027574,0.00646071,1.17634766,0
2020.10.28,-0.00217,-0.00467,0.00419,-0.00392,0.00387,50.75404721,0.00511189,99.74695971,0.00045872,0.00660929,1.188,0
2020.10.29,-0.00419,-0.00217,-0.00467,0.00419,-0.00392,46.55824928,0.00502865,99.43022596,0.00063001,0.00684786,1.1876744,0
2020.10.30,-0.0071,-0.00419,-0.00217,-0.00467,0.00419,40.47528302,0.0059046,99.39207656,0.00071803,0.00700143,1.18676462,0
2020.11.02,-0.00278,-0.0071,-0.00419,-0.00217,-0.00467,38.46028935,0.00749855,99.16729815,0.00067058,0.00663214,1.18539395,0
2020.11.03,-0.0007,-0.00278,-0.0071,-0.00419,-0.00217,37.92121969,0.00882525,99.42854702,0.0004656,0.00701571,1.18353363,1
2020.11.04,0.00746,-0.0007,-0.00278,-0.0071,-0.00419,46.52362279,0.00838391,99.97610412,0.00017392,0.00772714,1.18182214,1
2020.11.05,0.00094,0.00746,-0.0007,-0.00278,-0.0071,47.58267817,0.00725926,99.62274411,-0.00013866,0.00841857,1.16013,1
2020.11.06,0.01017,0.00094,0.00746,-0.0007,-0.00278,56.8494293,0.00716361,100.0482201,-0.00040697,0.00845357,1.16013,1
2020.11.09,0.00481,0.01017,0.00094,0.00746,-0.0007,61.27847413,0.00808578,100.2614578,-0.00054209,0.00876714,1.1612856,0
2020.11.10,-0.00752,0.00481,0.01017,0.00094,0.00746,53.91439133,0.00836521,99.95515088,-0.00061899,0.00879,1.16312366,1
2020.11.11,0.00003,-0.00752,0.00481,0.01017,0.00094,53.93807842,0.00867466,99.6431795,-0.00061191,0.00901786,1.16485144,0
2020.11.12,-0.00356,0.00003,-0.00752,0.00481,0.01017,50.61357437,0.00854524,99.73492772,-0.00050784,0.00892143,1.16647556,1
2020.11.13,0.0027,-0.00356,0.00003,-0.00752,0.00481,52.96392136,0.00794893,100.1459309,-0.00028179,0.00879214,1.16800222,1
2020.11.16,0.00286,0.0027,-0.00356,0.00003,-0.00752,55.81966972,0.00691618,100.7918668,0.0000734,0.008775,1.16943729,1
2020.11.17,0.00139,0.00286,0.0027,-0.00356,0.00003,56.91971191,0.00508998,101.5171114,0.0004713,0.00864,1.17078625,1
2020.11.18,0.00103,0.00139,0.00286,0.0027,-0.00356,57.76059383,0.00435179,101.8313572,0.00089786,0.00816286,1.17205428,0
2020.11.19,-0.00081,0.00103,0.00139,0.00286,0.0027,56.77419839,0.00321157,101.8230084,0.0012447,0.00817714,1.17324622,1
2020.11.20,0.00219,-0.00081,0.00103,0.00139,0.00286,58.82173299,0.00333739,101.3615372,0.00149038,0.00822929,1.17436665,0
2020.11.23,-0.00158,0.00219,-0.00081,0.00103,0.00139,55.96675351,0.00290733,101.0874386,0.00170151,0.00823357,1.17541985,0
2020.11.24,-0.00127,-0.00158,0.00219,-0.00081,0.00103,54.32021848,0.00281527,100.1107682,0.00187165,0.00745286,1.17640986,1
2020.11.25,0.00506,-0.00127,-0.00158,0.00219,-0.00081,59.59235932,0.00315019,100.0361722,0.00208563,0.00673071,1.17734047,1
2020.11.26,0.00235,0.00506,-0.00127,-0.00158,0.00219,61.72970912,0.00292664,100.874527,0.00232861,0.00644786,1.17858523,0
2020.11.27,-0.0003,0.00235,0.00506,-0.00127,-0.00158,61.25457367,0.00272077,100.8448749,0.00255874,0.00595857,1.18012971,1
2020.11.30,0.00468,-0.0003,0.00235,0.00506,-0.00127,65.57895246,0.00368406,101.5615447,0.00280747,0.006075,1.18206414,0
2020.12.01,-0.00354,0.00468,-0.0003,0.00235,0.00506,60.34471397,0.00375156,101.0344302,0.00302823,0.00653286,1.18461296,1
2020.12.02,0.01432,-0.00354,0.00468,-0.0003,0.00235,70.65690983,0.0066067,101.9548212,0.00335858,0.00663214,1.18828929,1
2020.12.03,0.00443,0.01432,-0.00354,0.00468,-0.0003,72.98815502,0.00884481,102.21339,0.0037907,0.00688071,1.19246,1
2020.12.04,0.00322,0.00443,0.01432,-0.00354,0.00468,74.57641248,0.01071344,102.4004249,0.00434558,0.00697143,1.197444,0
2020.12.07,-0.00256,0.00322,0.00443,0.01432,-0.00354,71.65939553,0.01093558,102.2957569,0.00498322,0.00723143,1.2014912,0
2020.12.08,-0.00156,-0.00256,0.00322,0.00443,0.01432,69.45455523,0.00997742,101.9757121,0.00561827,0.00720643,1.20472896,0
2020.12.09,-0.00069,-0.00156,-0.00256,0.00322,0.00443,68.4513377,0.0092043,102.1059204,0.00621709,0.00737,1.21768,0
2020.12.10,-0.00223,-0.00069,-0.00156,-0.00256,0.00322,64.89620711,0.00825332,102.0102031,0.006762,0.00768429,1.2174416,1
2020.12.11,0.00619,-0.00223,-0.00069,-0.00156,-0.00256,69.03689643,0.00711193,102.050135,0.00726698,0.00733357,1.21720797,0
2020.12.14,-0.00235,0.00619,-0.00223,-0.00069,-0.00156,68.85624072,0.00623148,101.8387969,0.00776488,0.00736214,1.20576,1
2020.12.15,0.00084,-0.00235,0.00619,-0.00223,-0.00069,69.45871767,0.00350904,101.93667,0.00813216,0.00736143,1.2059966,1
2020.12.16,0.00073,0.00084,-0.00235,0.00619,-0.00223,69.8844537,0.00307503,101.5709783,0.00835888,0.00758571,1.20622847,1
2020.12.17,0.00496,0.00073,0.00084,-0.00235,0.00619,73.35152148,0.00332526,102.2833041,0.00848814,0.00777929,1.20682493,1
2020.12.18,0.00677,0.00496,0.00073,0.00084,-0.00235,77.20220047,0.00506413,101.6281652,0.00861757,0.00753357,1.20804803,0
2020.12.21,-0.00118,0.00677,0.00496,0.00073,0.00084,70.33876282,0.00556023,100.9097739,0.00872208,0.00734143,1.20919775,1
2020.12.22,0.00198,-0.00118,0.00677,0.00496,0.00073,71.6138951,0.00594236,100.805263,0.00882955,0.00752929,1.21027849,0
2020.12.23,-0.00822,0.00198,-0.00118,0.00677,0.00496,60.06860534,0.00549299,100.2993963,0.00888677,0.00748357,1.21129438,1
2020.12.24,0.0024,-0.00822,0.00198,-0.00118,0.00677,61.95687682,0.00457363,100.6226876,0.00887332,0.00728143,1.21224931,0
2020.12.28,-0.00042,0.0024,-0.00822,0.00198,-0.00118,62.2351259,0.00435456,100.7081533,0.00880873,0.00715357,1.21314696,1
2020.12.29,0.00281,-0.00042,0.0024,-0.00822,0.00198,64.54329703,0.00404262,101.1434391,0.00872227,0.00738357,1.21399074,1
2020.12.30,0.00318,0.00281,-0.00042,0.0024,-0.00822,66.83500996,0.0038054,100.9022965,0.00864075,0.00720429,1.21506588,1
2020.12.31,0.00497,0.00318,0.00281,-0.00042,0.0024,70.33479876,0.00399091,101.3243232,0.00856456,0.00727071,1.21664929,0
2021.01.04,-0.00793,0.00497,0.00318,0.00281,-0.00042,61.22065424,0.00391839,100.714821,0.00837572,0.00752571,1.21807436,1
2021.01.05,0.00173,-0.00793,0.00497,0.00318,0.00281,62.52217479,0.00365898,100.8017385,0.00815261,0.00751286,1.21935693,1
2021.01.06,0.00494,0.00173,-0.00793,0.00497,0.00318,66.14779059,0.0042617,100.7894737,0.00793046,0.00777,1.22051123,1
2021.01.07,0.00293,0.00494,0.00173,-0.00793,0.00497,68.21164699,0.00525775,100.4818472,0.00781114,0.00785571,1.22223309,0
2021.01.08,-0.00537,0.00293,0.00494,0.00173,-0.00793,61.09526203,0.0044857,100.391881,0.00770557,0.00791929,1.23486,0
2021.01.11,-0.005,-0.00537,0.00293,0.00494,0.00173,54.60415911,0.00411718,99.76802882,0.00755889,0.00828643,1.2345466,0
2021.01.12,-0.00652,-0.005,-0.00537,0.00293,0.00494,48.24395451,0.00515312,99.90707772,0.00729906,0.00791643,1.23369074,1
2021.01.13,0.00565,-0.00652,-0.005,-0.00537,0.00293,53.34151883,0.00535096,100.179741,0.00697765,0.00776,1.23286911,0
2021.01.14,-0.00496,0.00565,-0.00652,-0.005,-0.00537,48.81238688,0.00615553,99.74482261,0.00652338,0.00776143,1.23208034,0
2021.01.15,-0.00042,-0.00496,0.00565,-0.00652,-0.005,48.43734289,0.00620724,99.48099577,0.00602453,0.00810929,1.23081792,0
2021.01.18,-0.00759,-0.00042,-0.00496,0.00565,-0.00652,42.10056055,0.00788392,98.61741744,0.00541427,0.00785,1.22894609,0
2021.01.19,-0.00017,-0.00759,-0.00042,-0.00496,0.00565,41.96899044,0.00878496,98.20255059,0.00467935,0.00785357,1.22657848,1
2021.01.20,0.00535,-0.00017,-0.00759,-0.00042,-0.00496,47.49852144,0.00789406,99.16351178,0.00387563,0.00797929,1.22444763,0
2021.01.21,-0.00237,0.00535,-0.00017,-0.00759,-0.00042,45.42209418,0.00603941,98.83798791,0.00305347,0.00780786,1.22252987,1
2021.01.22,0.00596,-0.00237,0.00535,-0.00017,-0.00759,51.22561555,0.00460369,98.93690572,0.00232942,0.007415,1.22080388,1
2021.01.25,0.0006,0.00596,-0.00237,0.00535,-0.00017,51.10836745,0.00420023,98.68553439,0.00174712,0.00745214,1.21925049,0
2021.01.26,-0.00268,0.0006,0.00596,-0.00237,0.00535,48.44165694,0.00413706,98.89658545,0.00120851,0.00734286,1.21887,1
2021.01.27,0.00234,-0.00268,0.0006,0.00596,-0.00237,50.86275521,0.00381973,99.54644071,0.00077504,0.00742857,1.21823,0
2021.01.28,-0.00502,0.00234,-0.00268,0.0006,0.00596,45.78827254,0.00364151,99.65595009,0.00038699,0.00720857,1.21753,1
2021.01.29,0.00118,-0.00502,0.00234,-0.00268,0.0006,47.06923242,0.00349792,99.28806089,0.00011692,0.00695714,1.21692,1
2021.02.01,0.00156,0.00118,-0.00502,0.00234,-0.00268,48.29422038,0.00285642,99.78200962,-0.00004654,0.00701357,1.215755,0
2021.02.02,-0.00713,0.00156,0.00118,-0.00502,0.00234,41.4706061,0.00308724,99.22977543,-0.00023497,0.00696786,1.2155,0
2021.02.03,-0.00166,-0.00713,0.00156,0.00118,-0.00502,40.01049956,0.0041155,99.7159632,-0.00043497,0.00681571,1.2137696,0
2021.02.04,-0.00072,-0.00166,-0.00713,0.00156,0.00118,39.36459222,0.00500398,99.66871511,-0.0007014,0.0068,1.21188946,0
2021.02.05,-0.00729,-0.00072,-0.00166,-0.00713,0.00156,33.59504414,0.00649783,98.62872504,-0.00108057,0.00725786,1.20929274,1
2021.02.08,0.00874,-0.00729,-0.00072,-0.00166,-0.00713,43.06173698,0.00600468,99.45801697,-0.00145175,0.00708,1.20675065,1
2021.02.09,0.00094,0.00874,-0.00729,-0.00072,-0.00166,44.07641476,0.00563035,99.04304647,-0.0018252,0.00703643,1.19517,1
2021.02.10,0.00693,0.00094,0.00874,-0.00729,-0.00072,51.17153159,0.00502961,99.61931856,-0.00208945,0.006785,1.1955088,1
2021.02.11,0.00004,0.00693,0.00094,0.00874,-0.00729,51.21023229,0.0052454,99.84261182,-0.00227507,0.00677,1.19626125,1
2021.02.12,0.00131,0.00004,0.00693,0.00094,0.00874,52.53700572,0.00561187,99.75738336,-0.00239492,0.00667071,1.19737717,0
2021.02.15,-0.00113,0.00131,0.00004,0.00693,0.00094,51.75031627,0.00583704,100.125541,-0.00240472,0.00638429,1.19842614,1
2021.02.16,0.00039,-0.00113,0.00131,0.00004,0.00693,52.13623826,0.0060442,100.0577596,-0.00231,0.00612071,1.19941217,0
2021.02.17,-0.00216,0.00039,-0.00113,0.00131,0.00004,49.36010767,0.00577468,99.7856554,-0.0021476,0.00629357,1.2008088,0
2021.02.18,-0.00675,-0.00216,0.00039,-0.00113,0.00131,41.6741667,0.0054503,99.78355876,-0.00193252,0.00629143,1.2020937,1
2021.02.19,0.00575,-0.00675,-0.00216,0.00039,-0.00113,48.61359226,0.00366267,100.4027704,-0.00169589,0.00616,1.20227,1
2021.02.22,0.00266,0.00575,-0.00675,-0.00216,0.00039,51.60100688,0.00327839,100.6946868,-0.0014286,0.00617286,1.20326,1
2021.02.23,0.00366,0.00266,0.00575,-0.00675,-0.00216,55.2988772,0.00311136,101.6160721,-0.00116895,0.006165,1.2043488,0
2021.02.24,-0.00058,0.00366,0.00266,0.00575,-0.00675,54.5871115,0.00326055,100.9179189,-0.00092375,0.00602214,1.20570892,1
2021.02.25,0.00171,-0.00058,0.00366,0.00266,0.00575,56.02685628,0.00357889,100.9554087,-0.00069213,0.00595,1.20693303,1
2021.02.26,0.0011,0.00171,-0.00058,0.00366,0.00266,56.97052429,0.00397254,100.4539415,-0.00045996,0.00648286,1.22427,0
2021.03.01,-0.00991,0.0011,0.00171,-0.00058,0.00366,44.91522051,0.00422247,99.60714728,-0.00032361,0.00646786,1.22427,0
2021.03.02,-0.00206,-0.00991,0.0011,0.00171,-0.00058,42.94271403,0.00469123,99.32973882,-0.00026247,0.00695286,1.2234076,1
2021.03.03,0.00409,-0.00206,-0.00991,0.0011,0.00171,47.79666758,0.00474665,99.71953674,-0.00016176,0.00719929,1.22194794,0
2021.03.04,-0.00266,0.00409,-0.00206,-0.00991,0.0011,45.08387234,0.00457704,99.47221718,-0.00010574,0.00756929,1.22057587,0
2021.03.05,-0.00935,-0.00266,0.00409,-0.00206,-0.00991,37.01964092,0.0066575,98.87144746,-0.00019395,0.00796643,1.218617,0
2021.03.08,-0.00561,-0.00935,-0.00266,0.00409,-0.00206,33.58060171,0.00883519,99.03927663,-0.00047128,0.00806286,1.2156763,0
2021.03.09,-0.00715,-0.00561,-0.00935,-0.00266,0.00409,29.40695932,0.01100936,97.9768571,-0.00095184,0.00802429,1.21191714,1
2021.03.10,0.00542,-0.00715,-0.00561,-0.00935,-0.00266,35.89881323,0.01109322,98.19934312,-0.00155035,0.00802429,1.20793734,1
2021.03.11,0.00283,0.00542,-0.00715,-0.00561,-0.00935,39.04546992,0.01000931,98.13565458,-0.00221724,0.00811071,1.20451471,1
2021.03.12,0.00561,0.00283,0.00542,-0.00715,-0.00561,44.82717455,0.00791402,98.64264195,-0.00278999,0.008115,1.20157125,0
2021.03.15,-0.00325,0.00561,0.00283,0.00542,-0.00715,42.23404202,0.00738644,98.25526422,-0.00329397,0.00819643,1.19903988,0
2021.03.16,-0.00238,-0.00325,0.00561,0.00283,0.00542,40.49227941,0.00700248,97.99360781,-0.00379479,0.008225,1.19879,0
2021.03.17,-0.00268,-0.00238,-0.00325,0.00561,0.00283,38.55834097,0.00573673,98.60633529,-0.00428707,0.00830786,1.18349,1
2021.03.18,0.00788,-0.00268,-0.00238,-0.00325,0.00561,46.79881379,0.00491997,99.42979507,-0.00461309,0.00803643,1.1837894,0
2021.03.19,-0.00668,0.00788,-0.00268,-0.00238,-0.00325,41.69277827,0.00461542,98.54327973,-0.00481976,0.007965,1.18439102,0
2021.03.22,-0.0009,-0.00668,0.00788,-0.00268,-0.00238,39.85195161,0.00435964,98.54255443,-0.00489051,0.00774643,1.18496858,1
2021.03.23,0.00452,-0.0009,-0.00668,0.00788,-0.00268,44.45153537,0.00320425,99.70586761,-0.0048613,0.00794714,1.19883,0
2021.03.24,-0.00854,0.00452,-0.0009,-0.00668,0.00788,38.53426815,0.00395257,99.41092557,-0.00485482,0.00749643,1.1985366,0
2021.03.25,-0.00352,-0.00854,0.00452,-0.0009,-0.00668,36.37859995,0.0053293,99.71297117,-0.00494704,0.00736714,1.19783114,0
2021.03.26,-0.00445,-0.00352,-0.00854,0.00452,-0.0009,33.84301403,0.00637242,98.89071902,-0.00512468,0.007005,1.19652847,1
2021.03.29,0.0025,-0.00445,-0.00352,-0.00854,0.00452,36.26237873,0.00669778,98.84303895,-0.00532698,0.00666786,1.19530396,0
2021.03.30,-0.0026,0.0025,-0.00445,-0.00352,-0.00854,34.6576665,0.00724139,98.164173,-0.0055462,0.00667571,1.19376044,0
2021.03.31,-0.00473,-0.0026,0.0025,-0.00445,-0.00352,31.9077283,0.00832648,98.04520464,-0.00588794,0.00654286,1.1914914,1
2021.04.01,0.00128,-0.00473,-0.0026,0.0025,-0.00445,33.44987311,0.00730769,98.34324091,-0.00625115,0.00646214,1.18895443,1
2021.04.02,0.00466,0.00128,-0.00473,-0.0026,0.0025,38.82372853,0.00651089,98.94712076,-0.00656287,0.00632929,1.1867219,0
2021.04.05,-0.00162,0.00466,0.00128,-0.00473,-0.0026,37.28351201,0.00597869,98.1126248,-0.00689069,0.006415,1.18475727,1
2021.04.06,0.00585,-0.00162,0.00466,0.00128,-0.00473,43.70785565,0.00416183,99.15468366,-0.00709985,0.00629714,1.17035,1
2021.04.07,0.00613,0.00585,-0.00162,0.00466,0.00128,49.55771853,0.00521839,99.89147261,-0.00712785,0.00609,1.1706968,0
2021.04.08,-0.00082,0.00613,0.00585,-0.00162,0.00466,48.82034692,0.00603434,99.43849416,-0.00698206,0.00611429,1.17152493,1
2021.04.09,0.00463,-0.00082,0.00613,0.00585,-0.00162,53.05294416,0.00721031,100.5495155,-0.00668004,0.00597643,1.17279303,0
2021.04.12,-0.00116,0.00463,-0.00082,0.00613,0.00585,51.10372806,0.00771116,100.6806926,-0.00625366,0.005615,1.17398505,1
2021.04.13,0.00175,-0.00116,0.00463,-0.00082,0.00613,52.68564902,0.00793718,101.1999048,-0.00567789,0.00587643,1.17510555,1
